id	name	disease	prop	group
59	ACTA2	jia	0.579710144927536	Module2
92	ACVR2A	crd	6.3768115942029	Module2
142	PARP1	pso	16.5217391304348	Module2
196	AHR	ulc	4.63768115942029	Module2
321	APBA2	sjs	1.44927536231884	Module2
322	APBB1	ms	8.69565217391304	Module2
323	APBB2	shared	32.463768115942	Module2
333	APLP1	sle	8.40579710144928	Module2
343	AQP8	grd	0.289855072463768	Module2
466	ATF1	shared	32.463768115942	Module2
472	ATM	pso	16.5217391304348	Module2
545	ATR	pso	16.5217391304348	Module2
580	BARD1	sle	8.40579710144928	Module2
657	BMPR1A	identical	5.50724637681159	Module2
659	BMPR2	shared	32.463768115942	Module2
745	MYRF	crd	6.3768115942029	Module2
766	CA7	sle	8.40579710144928	Module2
861	RUNX1	pso	16.5217391304348	Module2
863	CBFA2T3	shared	32.463768115942	Module2
1108	CHD4	pa	1.73913043478261	Module2
1374	CPT1A	pso	16.5217391304348	Module2
1387	CREBBP	shared	32.463768115942	Module2
1388	ATF6B	shared	32.463768115942	Module2
1543	CYP1A1	shared	32.463768115942	Module2
1551	CYP3A7	ssc	1.73913043478261	Module2
1582	CYP8B1	sle	8.40579710144928	Module2
1591	CYP24A1	ms	8.69565217391304	Module2
1594	CYP27B1	shared	32.463768115942	Module2
1602	DACH1	pso	16.5217391304348	Module2
1717	DHCR7	sle	8.40579710144928	Module2
1911	PHC1	sjs	1.44927536231884	Module2
1912	PHC2	identical	5.50724637681159	Module2
1959	EGR2	crd	6.3768115942029	Module2
1998	ELF2	crd	6.3768115942029	Module2
2033	EP300	vit	1.44927536231884	Module2
2070	EYA4	pso	16.5217391304348	Module2
2103	ESRRB	ssc	1.73913043478261	Module2
2117	ETV3	shared	32.463768115942	Module2
2139	EYA2	shared	32.463768115942	Module2
2140	EYA3	pso	16.5217391304348	Module2
2145	EZH1	pso	16.5217391304348	Module2
2146	EZH2	crd	6.3768115942029	Module2
2175	FANCA	vit	1.44927536231884	Module2
2176	FANCC	shared	32.463768115942	Module2
2178	FANCE	shared	32.463768115942	Module2
2186	BPTF	pso	16.5217391304348	Module2
2189	FANCG	vit	1.44927536231884	Module2
2222	FDFT1	shared	32.463768115942	Module2
2224	FDPS	crd	6.3768115942029	Module2
2237	FEN1	crd	6.3768115942029	Module2
2626	GATA4	ra	3.76811594202899	Module2
2649	NR6A1	shared	32.463768115942	Module2
2672	GFI1	ms	8.69565217391304	Module2
3054	HCFC1	shared	32.463768115942	Module2
3090	HIC1	t1d	3.76811594202899	Module2
3170	FOXA2	pso	16.5217391304348	Module2
3172	HNF4A	shared	32.463768115942	Module2
3198	HOXA1	shared	32.463768115942	Module2
3516	RBPJ	shared	32.463768115942	Module2
3607	FOXK2	shared	32.463768115942	Module2
3720	JARID2	identical	5.50724637681159	Module2
3992	FADS1	shared	32.463768115942	Module2
3995	FADS3	shared	32.463768115942	Module2
4087	SMAD2	jia	0.579710144927536	Module2
4088	SMAD3	identical	5.50724637681159	Module2
4149	MAX	identical	5.50724637681159	Module2
4199	ME1	ra	3.76811594202899	Module2
4205	MEF2A	shared	32.463768115942	Module2
4284	MIP	pso	16.5217391304348	Module2
4292	MLH1	ra	3.76811594202899	Module2
4437	MSH3	shared	32.463768115942	Module2
4438	MSH4	ra	3.76811594202899	Module2
4439	MSH5	shared	32.463768115942	Module2
4664	NAB1	shared	32.463768115942	Module2
4683	NBN	crd	6.3768115942029	Module2
4783	NFIL3	ulc	4.63768115942029	Module2
4853	NOTCH2	shared	32.463768115942	Module2
4854	NOTCH3	ssc	1.73913043478261	Module2
4855	NOTCH4	shared	32.463768115942	Module2
4862	NPAS2	shared	32.463768115942	Module2
5087	PBX1	shared	32.463768115942	Module2
5252	PHF1	pso	16.5217391304348	Module2
5460	POU5F1	shared	32.463768115942	Module2
5536	PPP5C	crd	6.3768115942029	Module2
5890	RAD51B	shared	32.463768115942	Module2
5892	RAD51D	ssc	1.73913043478261	Module2
5893	RAD52	shared	32.463768115942	Module2
5927	KDM5A	pso	16.5217391304348	Module2
5978	REST	pbc	0.579710144927536	Module2
5987	TRIM27	shared	32.463768115942	Module2
6046	BRD2	shared	32.463768115942	Module2
6095	RORA	sle	8.40579710144928	Module2
6097	RORC	pso	16.5217391304348	Module2
6257	RXRB	pa	1.73913043478261	Module2
6314	ATXN7	shared	32.463768115942	Module2
6493	SIM2	sle	8.40579710144928	Module2
6497	SKI	identical	5.50724637681159	Module2
6594	SMARCA1	shared	32.463768115942	Module2
6595	SMARCA2	shared	32.463768115942	Module2
6597	SMARCA4	shared	32.463768115942	Module2
6599	SMARCC1	ms	8.69565217391304	Module2
6603	SMARCD2	sle	8.40579710144928	Module2
6605	SMARCE1	t1d	3.76811594202899	Module2
6613	SUMO2	ssc	1.73913043478261	Module2
6720	SREBF1	ms	8.69565217391304	Module2
6928	HNF1B	pso	16.5217391304348	Module2
6935	ZEB1	shared	32.463768115942	Module2
6938	TCF12	pso	16.5217391304348	Module2
7003	TEAD1	t1d	3.76811594202899	Module2
7005	TEAD3	sle	8.40579710144928	Module2
7008	TEF	shared	32.463768115942	Module2
7156	TOP3A	ms	8.69565217391304	Module2
7158	TP53BP1	t1d	3.76811594202899	Module2
7341	SUMO1	sle	8.40579710144928	Module2
7398	USP1	crd	6.3768115942029	Module2
7403	KDM6A	t1d	3.76811594202899	Module2
7444	VRK2	sle	8.40579710144928	Module2
7468	NSD2	pso	16.5217391304348	Module2
7507	XPA	alo	0.289855072463768	Module2
7518	XRCC4	t1d	3.76811594202899	Module2
7520	XRCC5	sle	8.40579710144928	Module2
7690	ZNF131	sle	8.40579710144928	Module2
7867	MAPKAPK3	identical	5.50724637681159	Module2
7923	HSD17B8	shared	32.463768115942	Module2
8085	KMT2D	vit	1.44927536231884	Module2
8099	CDK2AP1	ms	8.69565217391304	Module2
8110	DPF3	sle	8.40579710144928	Module2
8200	GDF5	ulc	4.63768115942029	Module2
8269	TMEM187	shared	32.463768115942	Module2
8270	LAGE3	shared	32.463768115942	Module2
8289	ARID1A	shared	32.463768115942	Module2
8295	TRRAP	shared	32.463768115942	Module2
8356	HIST1H3J	sle	8.40579710144928	Module2
8362	HIST1H4K	pa	1.73913043478261	Module2
8435	SOAT2	t1d	3.76811594202899	Module2
8463	TEAD2	shared	32.463768115942	Module2
8554	PIAS1	crd	6.3768115942029	Module2
8648	NCOA1	shared	32.463768115942	Module2
8771	TNFRSF6B	shared	32.463768115942	Module2
8815	BANF1	shared	32.463768115942	Module2
8850	KAT2B	shared	32.463768115942	Module2
8854	ALDH1A2	shared	32.463768115942	Module2
8932	MBD2	pso	16.5217391304348	Module2
9100	USP10	ulc	4.63768115942029	Module2
9141	PDCD5	ee	0.579710144927536	Module2
9169	SCAF11	ms	8.69565217391304	Module2
9200	HACD1	pbc	0.579710144927536	Module2
9253	NUMBL	ulc	4.63768115942029	Module2
9274	BCL7C	pso	16.5217391304348	Module2
9372	ZFYVE9	ra	3.76811594202899	Module2
9425	CDYL	shared	32.463768115942	Module2
9442	MED27	sjs	1.44927536231884	Module2
9443	MED7	ms	8.69565217391304	Module2
9577	BRE	crd	6.3768115942029	Module2
9611	NCOR1	pa	1.73913043478261	Module2
9612	NCOR2	pso	16.5217391304348	Module2
9619	ABCG1	ms	8.69565217391304	Module2
9647	PPM1F	ms	8.69565217391304	Module2
9739	SETD1A	pso	16.5217391304348	Module2
9749	PHACTR2	ra	3.76811594202899	Module2
9765	ZFYVE16	pso	16.5217391304348	Module2
9839	ZEB2	shared	32.463768115942	Module2
9857	CEP350	shared	32.463768115942	Module2
9862	MED24	shared	32.463768115942	Module2
9931	HELZ	pso	16.5217391304348	Module2
9966	TNFSF15	shared	32.463768115942	Module2
10014	HDAC5	pso	16.5217391304348	Module2
10042	HMGXB4	ulc	4.63768115942029	Module2
10046	MAMLD1	pso	16.5217391304348	Module2
10055	SAE1	shared	32.463768115942	Module2
10062	NR1H3	ms	8.69565217391304	Module2
10123	ARL4C	as	0.869565217391304	Module2
10217	CTDSPL	identical	5.50724637681159	Module2
10428	CFDP1	shared	32.463768115942	Module2
10499	NCOA2	shared	32.463768115942	Module2
10522	DEAF1	shared	32.463768115942	Module2
10524	KAT5	shared	32.463768115942	Module2
10589	DRAP1	ms	8.69565217391304	Module2
10629	TAF6L	shared	32.463768115942	Module2
10714	POLD3	ssc	1.73913043478261	Module2
10763	NES	ulc	4.63768115942029	Module2
10771	ZMYND11	pso	16.5217391304348	Module2
10847	SRCAP	shared	32.463768115942	Module2
10919	EHMT2	shared	32.463768115942	Module2
10927	SPIN1	pso	16.5217391304348	Module2
10933	MORF4L1	shared	32.463768115942	Module2
11177	BAZ1A	ra	3.76811594202899	Module2
11201	POLI	pso	16.5217391304348	Module2
11238	CA5B	as	0.869565217391304	Module2
22926	ATF6	pso	16.5217391304348	Module2
22955	SCMH1	identical	5.50724637681159	Module2
23030	KDM4B	sle	8.40579710144928	Module2
23054	NCOA6	pso	16.5217391304348	Module2
23081	KDM4C	crd	6.3768115942029	Module2
23090	ZNF423	shared	32.463768115942	Module2
23091	ZC3H13	identical	5.50724637681159	Module2
23093	TTLL5	identical	5.50724637681159	Module2
23097	CDK19	sle	8.40579710144928	Module2
23179	RGL1	ulc	4.63768115942029	Module2
23187	PHLDB1	shared	32.463768115942	Module2
23269	MGA	shared	32.463768115942	Module2
23294	ANKS1A	shared	32.463768115942	Module2
23314	SATB2	ulc	4.63768115942029	Module2
23338	JADE2	ms	8.69565217391304	Module2
23389	MED13L	shared	32.463768115942	Module2
23408	SIRT5	pso	16.5217391304348	Module2
23411	SIRT1	pso	16.5217391304348	Module2
23414	ZFPM2	sle	8.40579710144928	Module2
23506	GLTSCR1L	pso	16.5217391304348	Module2
23512	SUZ12	ms	8.69565217391304	Module2
23522	KAT6B	pso	16.5217391304348	Module2
25833	POU2F3	pso	16.5217391304348	Module2
25930	PTPN23	ra	3.76811594202899	Module2
25962	KIAA1429	ra	3.76811594202899	Module2
26039	SS18L1	pso	16.5217391304348	Module2
26147	PHF19	shared	32.463768115942	Module2
26503	SLC17A5	as	0.869565217391304	Module2
27063	ANKRD1	identical	5.50724637681159	Module2
27097	TAF5L	ms	8.69565217391304	Module2
27120	DKKL1	ms	8.69565217391304	Module2
27154	BRPF3	shared	32.463768115942	Module2
27242	TNFRSF21	shared	32.463768115942	Module2
27327	TNRC6A	ms	8.69565217391304	Module2
28984	RGCC	ms	8.69565217391304	Module2
29079	MED4	ms	8.69565217391304	Module2
29115	SAP30BP	t1d	3.76811594202899	Module2
29841	GRHL1	crd	6.3768115942029	Module2
29843	SENP1	ra	3.76811594202899	Module2
29890	RBM15B	shared	32.463768115942	Module2
51105	PHF20L1	vit	1.44927536231884	Module2
51144	HSD17B12	shared	32.463768115942	Module2
51230	PHF20	ulc	4.63768115942029	Module2
51317	PHF21A	shared	32.463768115942	Module2
51341	ZBTB7A	ms	8.69565217391304	Module2
51347	TAOK3	identical	5.50724637681159	Module2
51426	POLK	shared	32.463768115942	Module2
51455	REV1	pso	16.5217391304348	Module2
51564	HDAC7	ulc	4.63768115942029	Module2
51720	UIMC1	shared	32.463768115942	Module2
51742	ARID4B	shared	32.463768115942	Module2
51750	RTEL1	shared	32.463768115942	Module2
54014	BRWD1	pa	1.73913043478261	Module2
54454	ATAD2B	sle	8.40579710144928	Module2
54542	RC3H2	pso	16.5217391304348	Module2
54790	TET2	shared	32.463768115942	Module2
54880	BCOR	shared	32.463768115942	Module2
54890	ALKBH5	sle	8.40579710144928	Module2
54904	NSD3	shared	32.463768115942	Module2
54934	KANSL2	sle	8.40579710144928	Module2
55023	PHIP	shared	32.463768115942	Module2
55120	FANCL	crd	6.3768115942029	Module2
55170	PRMT6	ms	8.69565217391304	Module2
55183	RIF1	crd	6.3768115942029	Module2
55193	PBRM1	ulc	4.63768115942029	Module2
55206	SBNO1	ms	8.69565217391304	Module2
55280	CWF19L1	pso	16.5217391304348	Module2
55333	SYNJ2BP	ms	8.69565217391304	Module2
55689	YEATS2	pso	16.5217391304348	Module2
55758	RCOR3	sle	8.40579710144928	Module2
55777	MBD5	ms	8.69565217391304	Module2
55818	KDM3A	sjs	1.44927536231884	Module2
55869	HDAC8	t1d	3.76811594202899	Module2
56246	MRAP	sle	8.40579710144928	Module2
56252	YLPM1	sle	8.40579710144928	Module2
56731	SLC2A4RG	shared	32.463768115942	Module2
56950	SMYD2	crd	6.3768115942029	Module2
56983	POGLUT1	shared	32.463768115942	Module2
57332	CBX8	t1d	3.76811594202899	Module2
57337	SENP7	crd	6.3768115942029	Module2
57459	GATAD2B	pso	16.5217391304348	Module2
57491	AHRR	shared	32.463768115942	Module2
57496	MKL2	ms	8.69565217391304	Module2
57504	MTA3	t1d	3.76811594202899	Module2
57534	MIB1	pso	16.5217391304348	Module2
57536	KIAA1328	shared	32.463768115942	Module2
57634	EP400	identical	5.50724637681159	Module2
57708	MIER1	ced	0.289855072463768	Module2
57798	GATAD1	ra	3.76811594202899	Module2
58508	KMT2C	ra	3.76811594202899	Module2
60481	ELOVL5	shared	32.463768115942	Module2
63925	ZNF335	ms	8.69565217391304	Module2
63941	NECAB3	pso	16.5217391304348	Module2
63976	PRDM16	shared	32.463768115942	Module2
64324	NSD1	identical	5.50724637681159	Module2
64420	SUSD1	shared	32.463768115942	Module2
64641	EBF2	ra	3.76811594202899	Module2
64754	SMYD3	shared	32.463768115942	Module2
64784	CRTC3	shared	32.463768115942	Module2
65980	BRD9	sle	8.40579710144928	Module2
79007	DBNDD1	shared	32.463768115942	Module2
79184	BRCC3	t1d	3.76811594202899	Module2
79447	PAGR1	pso	16.5217391304348	Module2
79722	ANKRD55	identical	5.50724637681159	Module2
79819	WDR78	crd	6.3768115942029	Module2
79823	CAMKMT	sle	8.40579710144928	Module2
79872	CBLL1	ulc	4.63768115942029	Module2
80012	PHC3	shared	32.463768115942	Module2
80198	MUS81	crd	6.3768115942029	Module2
80205	CHD9	identical	5.50724637681159	Module2
80206	FHOD3	sle	8.40579710144928	Module2
80270	HSD3B7	shared	32.463768115942	Module2
81550	TDRD3	pso	16.5217391304348	Module2
83746	L3MBTL2	crd	6.3768115942029	Module2
84148	KAT8	shared	32.463768115942	Module2
84164	ASCC2	shared	32.463768115942	Module2
84441	MAML2	pso	16.5217391304348	Module2
84464	SLX4	pso	16.5217391304348	Module2
84498	FAM120B	pa	1.73913043478261	Module2
84726	PRRC2B	shared	32.463768115942	Module2
84901	NFATC2IP	shared	32.463768115942	Module2
84976	DISP1	pso	16.5217391304348	Module2
89927	C16orf45	identical	5.50724637681159	Module2
90780	PYGO2	pso	16.5217391304348	Module2
91419	ATP23	shared	32.463768115942	Module2
91442	FAAP24	ee	0.579710144927536	Module2
112869	SGF29	shared	32.463768115942	Module2
113201	CASC4	shared	32.463768115942	Module2
113510	HELQ	pso	16.5217391304348	Module2
116028	RMI2	shared	32.463768115942	Module2
116447	TOP1MT	ulc	4.63768115942029	Module2
116931	MED12L	shared	32.463768115942	Module2
117154	DACH2	pso	16.5217391304348	Module2
121536	AEBP2	pso	16.5217391304348	Module2
122953	JDP2	sle	8.40579710144928	Module2
124491	TMEM170A	t1d	3.76811594202899	Module2
124739	USP43	pso	16.5217391304348	Module2
134728	IRAK1BP1	sjs	1.44927536231884	Module2
147872	CCDC155	ms	8.69565217391304	Module2
159296	NKX2-3	shared	32.463768115942	Module2
161436	EML5	identical	5.50724637681159	Module2
161882	ZFPM1	sle	8.40579710144928	Module2
171023	ASXL1	pso	16.5217391304348	Module2
192670	AGO4	shared	32.463768115942	Module2
192683	SCAMP5	shared	32.463768115942	Module2
221496	LEMD2	shared	32.463768115942	Module2
221692	PHACTR1	shared	32.463768115942	Module2
221937	FOXK1	pso	16.5217391304348	Module2
255877	BCL6B	ms	8.69565217391304	Module2
283377	SPRYD4	pso	16.5217391304348	Module2
284058	KANSL1	shared	32.463768115942	Module2
286053	NSMCE2	ulc	4.63768115942029	Module2
375318	AQP12A	crd	6.3768115942029	Module2
389170	LEKR1	ms	8.69565217391304	Module2
441168	FAM26F	ulc	4.63768115942029	Module2
100134934	TEN1	shared	32.463768115942	Module2
