id	name	disease	prop	group
421	ARVCF	crd	8.21917808219178	Module14
1803	DPP4	ms	21.9178082191781	Module14
2191	FAP	sjs	1.36986301369863	Module14
2346	FOLH1	ms	21.9178082191781	Module14
2517	FUCA1	grd	2.73972602739726	Module14
2524	FUT2	shared	26.027397260274	Module14
2583	B4GALNT1	ra	6.84931506849315	Module14
2686	GGT7	ulc	4.10958904109589	Module14
2876	GPX1	shared	26.027397260274	Module14
2879	GPX4	crd	8.21917808219178	Module14
2937	GSS	ulc	4.10958904109589	Module14
2941	GSTA4	shared	26.027397260274	Module14
3074	HEXB	pso	10.958904109589	Module14
3425	IDUA	shared	26.027397260274	Module14
4353	MPO	ms	21.9178082191781	Module14
4482	MSRA	shared	26.027397260274	Module14
4582	MUC1	crd	8.21917808219178	Module14
4589	MUC7	t1d	4.10958904109589	Module14
4642	MYO1D	shared	26.027397260274	Module14
4669	NAGLU	shared	26.027397260274	Module14
5019	OXCT1	shared	26.027397260274	Module14
6419	SETMAR	crd	8.21917808219178	Module14
6448	SGSH	pso	10.958904109589	Module14
7296	TXNRD1	ms	21.9178082191781	Module14
8507	ENC1	jia	2.73972602739726	Module14
8635	RNASET2	shared	26.027397260274	Module14
9094	UNC119	shared	26.027397260274	Module14
9158	FIBP	shared	26.027397260274	Module14
9217	VAPB	ulc	4.10958904109589	Module14
9334	B4GALT5	shared	26.027397260274	Module14
9588	PRDX6	ms	21.9178082191781	Module14
9772	TMEM94	shared	26.027397260274	Module14
10003	NAALAD2	ms	21.9178082191781	Module14
10587	TXNRD2	jia	2.73972602739726	Module14
10678	B3GNT2	shared	26.027397260274	Module14
11226	GALNT6	t1d	4.10958904109589	Module14
11240	PADI2	ra	6.84931506849315	Module14
23254	KAZN	shared	26.027397260274	Module14
25824	PRDX5	ms	21.9178082191781	Module14
25870	SUMF2	ms	21.9178082191781	Module14
26056	RAB11FIP5	sle	6.84931506849315	Module14
29952	DPP7	pso	10.958904109589	Module14
29953	TRHDE	ra	6.84931506849315	Module14
51166	AADAT	ms	21.9178082191781	Module14
51380	CSAD	t1d	4.10958904109589	Module14
54847	SIDT1	ms	21.9178082191781	Module14
54858	PGPEP1	pso	10.958904109589	Module14
54878	DPP8	crd	8.21917808219178	Module14
56267	KYAT3	ms	21.9178082191781	Module14
56898	BDH2	shared	26.027397260274	Module14
56913	C1GALT1	ms	21.9178082191781	Module14
57605	PITPNM2	ms	21.9178082191781	Module14
65985	AACS	ms	21.9178082191781	Module14
79939	SLC35E1	shared	26.027397260274	Module14
83595	SOX7	sle	6.84931506849315	Module14
83642	SELENOO	ms	21.9178082191781	Module14
84440	RAB11FIP4	shared	26.027397260274	Module14
84747	UNC119B	sle	6.84931506849315	Module14
84890	ADO	shared	26.027397260274	Module14
84896	ATAD1	ssc	1.36986301369863	Module14
94025	MUC16	ra	6.84931506849315	Module14
114880	OSBPL6	ms	21.9178082191781	Module14
132949	AASDH	vit	2.73972602739726	Module14
151742	PPM1L	pso	10.958904109589	Module14
201294	UNC13D	pso	10.958904109589	Module14
253143	PRR14L	grd	2.73972602739726	Module14
253827	MSRB3	sle	6.84931506849315	Module14
284439	SLC25A42	ra	6.84931506849315	Module14
285362	SUMF1	sle	6.84931506849315	Module14
374378	GALNT18	vit	2.73972602739726	Module14
387921	NHLRC3	crd	8.21917808219178	Module14
388697	HRNR	pso	10.958904109589	Module14
394263	MUC21	pso	10.958904109589	Module14
