id	name	disease	prop	group
102	ADAM10	ms	7.34463276836158	Module5
199	AIF1	ra	6.77966101694915	Module5
327	APEH	shared	33.3333333333333	Module5
334	APLP2	crd	6.21468926553672	Module5
473	RERE	vit	1.69491525423729	Module5
717	C2	shared	33.3333333333333	Module5
720	C4A	shared	33.3333333333333	Module5
721	C4B	shared	33.3333333333333	Module5
921	CD5	ra	6.77966101694915	Module5
923	CD6	shared	33.3333333333333	Module5
941	CD80	vit	1.69491525423729	Module5
943	TNFRSF8	ulc	5.08474576271187	Module5
948	CD36	ra	6.77966101694915	Module5
958	CD40	shared	33.3333333333333	Module5
961	CD47	ra	6.77966101694915	Module5
965	CD58	shared	33.3333333333333	Module5
970	CD70	ms	7.34463276836158	Module5
975	CD81	ssc	1.12994350282486	Module5
1000	CDH2	crd	6.21468926553672	Module5
1001	CDH3	ulc	5.08474576271187	Module5
1004	CDH6	sle	6.21468926553672	Module5
1008	CDH10	sle	6.21468926553672	Module5
1009	CDH11	identical	7.90960451977401	Module5
1012	CDH13	ra	6.77966101694915	Module5
1013	CDH15	ms	7.34463276836158	Module5
1139	CHRNA7	crd	6.21468926553672	Module5
1140	CHRNB1	t1d	3.38983050847458	Module5
1141	CHRNB2	sle	6.21468926553672	Module5
1143	CHRNB4	pso	10.1694915254237	Module5
1284	COL4A2	pso	10.1694915254237	Module5
1287	COL4A5	pso	10.1694915254237	Module5
1295	COL8A1	ulc	5.08474576271187	Module5
1302	COL11A2	shared	33.3333333333333	Module5
1310	COL19A1	pso	10.1694915254237	Module5
1363	CPE	identical	7.90960451977401	Module5
1435	CSF1	shared	33.3333333333333	Module5
1493	CTLA4	shared	33.3333333333333	Module5
1535	CYBA	identical	7.90960451977401	Module5
1589	CYP21A2	shared	33.3333333333333	Module5
2153	F5	pa	1.69491525423729	Module5
2161	F12	shared	33.3333333333333	Module5
2200	FBN1	pso	10.1694915254237	Module5
2204	FCAR	ulc	5.08474576271187	Module5
2317	FLNB	pso	10.1694915254237	Module5
3163	HMOX2	identical	7.90960451977401	Module5
3371	TNC	shared	33.3333333333333	Module5
3381	IBSP	ulc	5.08474576271187	Module5
3673	ITGA2	shared	33.3333333333333	Module5
3676	ITGA4	identical	7.90960451977401	Module5
3678	ITGA5	pso	10.1694915254237	Module5
3680	ITGA9	ced	2.82485875706215	Module5
3683	ITGAL	ulc	5.08474576271187	Module5
3684	ITGAM	shared	33.3333333333333	Module5
3687	ITGAX	shared	33.3333333333333	Module5
3691	ITGB4	shared	33.3333333333333	Module5
3693	ITGB5	pso	10.1694915254237	Module5
3748	KCNC3	pbc	0.564971751412429	Module5
3751	KCND2	pa	1.69491525423729	Module5
3756	KCNH1	shared	33.3333333333333	Module5
3790	KCNS3	crd	6.21468926553672	Module5
3912	LAMB1	shared	33.3333333333333	Module5
3915	LAMC1	sle	6.21468926553672	Module5
3916	LAMP1	t1d	3.38983050847458	Module5
3929	LBP	pso	10.1694915254237	Module5
4065	LY75	crd	6.21468926553672	Module5
4126	MANBA	shared	33.3333333333333	Module5
4179	CD46	ms	7.34463276836158	Module5
4237	MFAP2	ra	6.77966101694915	Module5
4238	MFAP3	identical	7.90960451977401	Module5
4257	MGST1	sle	6.21468926553672	Module5
4360	MRC1	ra	6.77966101694915	Module5
4485	MST1	shared	33.3333333333333	Module5
4486	MST1R	shared	33.3333333333333	Module5
5033	P4HA1	crd	6.21468926553672	Module5
5328	PLAU	shared	33.3333333333333	Module5
5351	PLOD1	ms	7.34463276836158	Module5
5611	DNAJC3	sjs	1.12994350282486	Module5
5795	PTPRJ	ms	7.34463276836158	Module5
5906	RAP1A	shared	33.3333333333333	Module5
5909	RAP1GAP	ms	7.34463276836158	Module5
6447	SCG5	ms	7.34463276836158	Module5
6494	SIPA1	pso	10.1694915254237	Module5
6515	SLC2A3	identical	7.90960451977401	Module5
6545	SLC7A4	ee	1.69491525423729	Module5
7059	THBS3	shared	33.3333333333333	Module5
7087	ICAM5	shared	33.3333333333333	Module5
7092	TLL1	shared	33.3333333333333	Module5
7093	TLL2	pso	10.1694915254237	Module5
7143	TNR	crd	6.21468926553672	Module5
7148	TNXB	shared	33.3333333333333	Module5
7292	TNFSF4	alo	1.12994350282486	Module5
7373	COL14A1	sle	6.21468926553672	Module5
7881	KCNAB1	shared	33.3333333333333	Module5
8514	KCNAB2	ra	6.77966101694915	Module5
8516	ITGA8	alo	1.12994350282486	Module5
8694	DGAT1	ced	2.82485875706215	Module5
8859	STK19	shared	33.3333333333333	Module5
8974	P4HA2	shared	33.3333333333333	Module5
8987	STBD1	ee	1.69491525423729	Module5
9145	SYNGR1	shared	33.3333333333333	Module5
9196	KCNAB3	t1d	3.38983050847458	Module5
9312	KCNB2	crd	6.21468926553672	Module5
9374	PPT2	pso	10.1694915254237	Module5
9882	TBC1D4	pa	1.69491525423729	Module5
9991	PTBP3	identical	7.90960451977401	Module5
10043	TOM1	ulc	5.08474576271187	Module5
10491	CRTAP	ms	7.34463276836158	Module5
10516	FBLN5	identical	7.90960451977401	Module5
