id	name	disease	prop	group
161	AP2A2	sle	8.13008130081301	Module11
273	AMPH	ssc	4.0650406504065	Module11
744	MPPED2	identical	3.2520325203252	Module11
1072	CFL1	crd	6.50406504065041	Module11
1130	LYST	sle	8.13008130081301	Module11
1609	DGKQ	shared	34.9593495934959	Module11
1638	DCT	sle	8.13008130081301	Module11
1785	DNM2	shared	34.9593495934959	Module11
1804	DPP6	sle	8.13008130081301	Module11
2063	NR2F6	sle	8.13008130081301	Module11
2214	FCGR3A	ra	4.8780487804878	Module11
2319	FLOT2	pso	14.6341463414634	Module11
2580	GAK	shared	34.9593495934959	Module11
2934	GSN	sle	8.13008130081301	Module11
3092	HIP1	pso	14.6341463414634	Module11
3257	HPS1	t1d	0.813008130081301	Module11
3575	IL7R	ms	10.5691056910569	Module11
4046	LSP1	ulc	4.0650406504065	Module11
4074	M6PR	sjs	3.2520325203252	Module11
4644	MYO5A	sjs	3.2520325203252	Module11
4645	MYO5B	shared	34.9593495934959	Module11
4650	MYO9B	identical	3.2520325203252	Module11
5286	PIK3C2A	crd	6.50406504065041	Module11
5639	PRRG2	vit	3.2520325203252	Module11
5862	RAB2A	ssc	4.0650406504065	Module11
5869	RAB5B	shared	34.9593495934959	Module11
5873	RAB27A	shared	34.9593495934959	Module11
5874	RAB27B	shared	34.9593495934959	Module11
5878	RAB5C	shared	34.9593495934959	Module11
6453	ITSN1	shared	34.9593495934959	Module11
6457	SH3GL3	shared	34.9593495934959	Module11
6840	SVIL	ms	10.5691056910569	Module11
6869	TACR1	pso	14.6341463414634	Module11
7016	TESK1	pso	14.6341463414634	Module11
7163	TPD52	ra	4.8780487804878	Module11
7164	TPD52L1	ms	10.5691056910569	Module11
7306	TYRP1	pso	14.6341463414634	Module11
7456	WIPF1	ra	4.8780487804878	Module11
7718	ZNF165	shared	34.9593495934959	Module11
8038	ADAM12	shared	34.9593495934959	Module11
8724	SNX3	grd	0.813008130081301	Module11
8745	ADAM23	shared	34.9593495934959	Module11
8751	ADAM15	shared	34.9593495934959	Module11
8784	TNFRSF18	shared	34.9593495934959	Module11
8995	TNFSF18	shared	34.9593495934959	Module11
9135	RABEP1	ra	4.8780487804878	Module11
9211	LGI1	pso	14.6341463414634	Module11
9341	VAMP3	crd	6.50406504065041	Module11
9404	LPXN	pso	14.6341463414634	Module11
9501	RPH3AL	ulc	4.0650406504065	Module11
9644	SH3PXD2A	shared	34.9593495934959	Module11
9779	TBC1D5	shared	34.9593495934959	Module11
9811	CTIF	shared	34.9593495934959	Module11
9853	RUSC2	shared	34.9593495934959	Module11
9873	FCHSD2	pso	14.6341463414634	Module11
