id	name	disease	prop	group
119	ADD2	shared	33.7962962962963	Module1
177	AGER	shared	33.7962962962963	Module1
286	ANK1	pa	1.38888888888889	Module1
287	ANK2	pbc	2.77777777777778	Module1
392	ARHGAP1	identical	6.01851851851852	Module1
395	ARHGAP6	identical	6.01851851851852	Module1
821	CANX	pso	13.8888888888889	Module1
829	CAPZA1	shared	33.7962962962963	Module1
830	CAPZA2	sle	4.62962962962963	Module1
832	CAPZB	sle	4.62962962962963	Module1
919	CD247	ra	3.7037037037037	Module1
942	CD86	ms	9.72222222222222	Module1
960	CD44	sle	4.62962962962963	Module1
972	CD74	identical	6.01851851851852	Module1
1272	CNTN1	shared	33.7962962962963	Module1
1314	COPA	shared	33.7962962962963	Module1
1508	CTSB	shared	33.7962962962963	Module1
1510	CTSE	pso	13.8888888888889	Module1
1512	CTSH	shared	33.7962962962963	Module1
1519	CTSO	ms	9.72222222222222	Module1
1780	DYNC1I1	shared	33.7962962962963	Module1
2038	EPB42	ulc	6.01851851851852	Module1
2157	F8	t1d	1.85185185185185	Module1
2259	FGF14	shared	33.7962962962963	Module1
2590	GALNT2	ms	9.72222222222222	Module1
2804	GOLGB1	ms	9.72222222222222	Module1
2897	GRIK1	shared	33.7962962962963	Module1
2898	GRIK2	shared	33.7962962962963	Module1
2900	GRIK4	pso	13.8888888888889	Module1
2901	GRIK5	shared	33.7962962962963	Module1
2908	NR3C1	identical	6.01851851851852	Module1
3105	HLA-A	shared	33.7962962962963	Module1
3106	HLA-B	shared	33.7962962962963	Module1
3107	HLA-C	shared	33.7962962962963	Module1
3109	HLA-DMB	shared	33.7962962962963	Module1
3112	HLA-DOB	shared	33.7962962962963	Module1
3113	HLA-DPA1	shared	33.7962962962963	Module1
3115	HLA-DPB1	sjs	1.85185185185185	Module1
3118	HLA-DQA2	shared	33.7962962962963	Module1
3119	HLA-DQB1	shared	33.7962962962963	Module1
3122	HLA-DRA	shared	33.7962962962963	Module1
3123	HLA-DRB1	shared	33.7962962962963	Module1
3127	HLA-DRB5	shared	33.7962962962963	Module1
3133	HLA-E	shared	33.7962962962963	Module1
3134	HLA-F	shared	33.7962962962963	Module1
3135	HLA-G	shared	33.7962962962963	Module1
3146	HMGB1	ms	9.72222222222222	Module1
3394	IRF8	shared	33.7962962962963	Module1
3554	IL1R1	shared	33.7962962962963	Module1
3557	IL1RN	sle	4.62962962962963	Module1
3654	IRAK1	shared	33.7962962962963	Module1
3661	IRF3	vit	3.24074074074074	Module1
3662	IRF4	vit	3.24074074074074	Module1
3663	IRF5	shared	33.7962962962963	Module1
3664	IRF6	crd	5.09259259259259	Module1
3665	IRF7	shared	33.7962962962963	Module1
3737	KCNA2	identical	6.01851851851852	Module1
3797	KIF3C	crd	5.09259259259259	Module1
3798	KIF5A	ulc	6.01851851851852	Module1
3799	KIF5B	identical	6.01851851851852	Module1
3811	KIR3DL1	ulc	6.01851851851852	Module1
3821	KLRC1	pso	13.8888888888889	Module1
3822	KLRC2	pso	13.8888888888889	Module1
3823	KLRC3	pso	13.8888888888889	Module1
3831	KLC1	identical	6.01851851851852	Module1
3834	KIF25	sjs	1.85185185185185	Module1
3965	LGALS9	shared	33.7962962962963	Module1
4012	LNPEP	shared	33.7962962962963	Module1
4048	LTA4H	ced	1.38888888888889	Module1
4253	CTAGE5	ms	9.72222222222222	Module1
4261	CIITA	shared	33.7962962962963	Module1
4289	MKLN1	ulc	6.01851851851852	Module1
4306	NR3C2	ms	9.72222222222222	Module1
4600	MX2	shared	33.7962962962963	Module1
