id	name	disease	prop	group
53	ACP2	ms	9.83606557377049	Module9
107	ADCY1	sle	10.655737704918	Module9
108	ADCY2	ssc	3.27868852459016	Module9
109	ADCY3	shared	28.6885245901639	Module9
132	ADK	shared	28.6885245901639	Module9
134	ADORA1	shared	28.6885245901639	Module9
157	GRK3	pso	9.01639344262295	Module9
351	APP	sle	10.655737704918	Module9
727	C5	ra	3.27868852459016	Module9
797	CALCB	shared	28.6885245901639	Module9
1230	CCR1	shared	28.6885245901639	Module9
1232	CCR3	shared	28.6885245901639	Module9
1235	CCR6	shared	28.6885245901639	Module9
1241	LTB4R	crd	7.37704918032787	Module9
1393	CRHBP	pso	9.01639344262295	Module9
1394	CRHR1	shared	28.6885245901639	Module9
1815	DRD4	shared	28.6885245901639	Module9
1889	ECE1	ra	3.27868852459016	Module9
1908	EDN3	identical	4.0983606557377	Module9
1910	EDNRB	identical	4.0983606557377	Module9
2304	FOXE1	alo	0.819672131147541	Module9
2357	FPR1	ms	9.83606557377049	Module9
2359	FPR3	ms	9.83606557377049	Module9
2550	GABBR1	shared	28.6885245901639	Module9
2641	GCG	ulc	10.655737704918	Module9
2696	GIPR	sle	10.655737704918	Module9
2768	GNA12	ulc	10.655737704918	Module9
2773	GNAI3	sle	10.655737704918	Module9
2829	XCR1	ced	2.45901639344262	Module9
2841	GPR18	shared	28.6885245901639	Module9
2848	GPR25	shared	28.6885245901639	Module9
2861	GPR37	as	0.819672131147541	Module9
2869	GRK5	shared	28.6885245901639	Module9
3355	HTR1F	sle	10.655737704918	Module9
3363	HTR7	ra	3.27868852459016	Module9
3577	CXCR1	ulc	10.655737704918	Module9
3579	CXCR2	ulc	10.655737704918	Module9
3761	KCNJ4	sjs	1.63934426229508	Module9
3773	KCNJ16	crd	7.37704918032787	Module9
3792	KEL	ulc	10.655737704918	Module9
3820	KLRB1	t1d	1.63934426229508	Module9
4295	MLN	crd	7.37704918032787	Module9
4987	OPRL1	pa	2.45901639344262	Module9
5066	PAM	shared	28.6885245901639	Module9
5138	PDE2A	ra	3.27868852459016	Module9
5141	PDE4A	pso	9.01639344262295	Module9
5142	PDE4B	shared	28.6885245901639	Module9
5143	PDE4C	ms	9.83606557377049	Module9
5151	PDE8A	pa	2.45901639344262	Module9
5152	PDE9A	sle	10.655737704918	Module9
5167	ENPP1	pso	9.01639344262295	Module9
5331	PLCB3	shared	28.6885245901639	Module9
5733	PTGER3	ulc	10.655737704918	Module9
5734	PTGER4	shared	28.6885245901639	Module9
5739	PTGIR	ulc	10.655737704918	Module9
5746	PTH2R	sle	10.655737704918	Module9
6000	RGS7	ms	9.83606557377049	Module9
6002	RGS12	sjs	1.63934426229508	Module9
6344	SCTR	shared	28.6885245901639	Module9
6357	CCL13	crd	7.37704918032787	Module9
6364	CCL20	ulc	10.655737704918	Module9
6374	CXCL5	ulc	10.655737704918	Module9
6528	SLC5A5	shared	28.6885245901639	Module9
6753	SSTR3	identical	4.0983606557377	Module9
6768	ST14	ssc	3.27868852459016	Module9
7038	TG	shared	28.6885245901639	Module9
7204	TRIO	pso	9.01639344262295	Module9
7253	TSHR	grd	0.819672131147541	Module9
7775	ZNF232	crd	7.37704918032787	Module9
8477	GPR65	ms	9.83606557377049	Module9
8526	DGKE	crd	7.37704918032787	Module9
8622	PDE8B	shared	28.6885245901639	Module9
8997	KALRN	ms	9.83606557377049	Module9
9034	CCRL2	jia	0.819672131147541	Module9
9265	CYTH3	ms	9.83606557377049	Module9
9267	CYTH1	ulc	10.655737704918	Module9
9290	GPR55	pa	2.45901639344262	Module9
9445	ITM2B	sle	10.655737704918	Module9
9568	GABBR2	pbc	1.63934426229508	Module9
9628	RGS6	pso	9.01639344262295	Module9
9784	SNX17	crd	7.37704918032787	Module9
10653	SPINT2	ulc	10.655737704918	Module9
10663	CXCR6	shared	28.6885245901639	Module9
10672	GNA13	shared	28.6885245901639	Module9
