id	name	disease	prop	group
18	ABAT	ms	12.8654970760234	Module4
32	ACACB	shared	32.7485380116959	Module4
35	ACADS	sle	8.7719298245614	Module4
43	ACHE	identical	4.09356725146199	Module4
50	ACO2	shared	32.7485380116959	Module4
51	ACOX1	pso	13.4502923976608	Module4
127	ADH4	ra	3.50877192982456	Module4
159	ADSS	vit	2.92397660818713	Module4
217	ALDH2	shared	32.7485380116959	Module4
223	ALDH9A1	ulc	6.4327485380117	Module4
275	AMT	shared	32.7485380116959	Module4
498	ATP5A1	as	1.75438596491228	Module4
526	ATP6V1B2	pso	13.4502923976608	Module4
529	ATP6V1E1	ms	12.8654970760234	Module4
534	ATP6V1G2	pso	13.4502923976608	Module4
594	BCKDHB	grd	0.584795321637427	Module4
686	BTD	sle	8.7719298245614	Module4
790	CAD	shared	32.7485380116959	Module4
953	ENTPD1	ssc	4.67836257309941	Module4
1120	CHKB	ms	12.8654970760234	Module4
1352	COX10	ssc	4.67836257309941	Module4
1375	CPT1B	ms	12.8654970760234	Module4
1565	CYP2D6	ms	12.8654970760234	Module4
1571	CYP2E1	sle	8.7719298245614	Module4
1719	DHFR	pso	13.4502923976608	Module4
1738	DLD	ulc	6.4327485380117	Module4
1806	DPYD	shared	32.7485380116959	Module4
1890	TYMP	ms	12.8654970760234	Module4
2023	ENO1	vit	2.92397660818713	Module4
2098	ESD	pso	13.4502923976608	Module4
2108	ETFA	pso	13.4502923976608	Module4
2328	FMO3	ulc	6.4327485380117	Module4
2530	FUT8	vit	2.92397660818713	Module4
2643	GCH1	ra	3.50877192982456	Module4
2673	GFPT1	pso	13.4502923976608	Module4
2762	GMDS	as	1.75438596491228	Module4
3087	HHEX	shared	32.7485380116959	Module4
3295	HSD17B4	shared	32.7485380116959	Module4
3416	IDE	ulc	6.4327485380117	Module4
3945	LDHB	shared	32.7485380116959	Module4
3948	LDHC	pbc	1.16959064327485	Module4
4129	MAOB	pso	13.4502923976608	Module4
4248	MGAT3	pbc	1.16959064327485	Module4
4249	MGAT5	pso	13.4502923976608	Module4
4337	MOCS1	ssc	4.67836257309941	Module4
4351	MPI	shared	32.7485380116959	Module4
4524	MTHFR	ms	12.8654970760234	Module4
4705	NDUFA10	shared	32.7485380116959	Module4
4722	NDUFS3	ms	12.8654970760234	Module4
4724	NDUFS4	shared	32.7485380116959	Module4
4728	NDUFS8	ssc	4.67836257309941	Module4
4731	NDUFV3	pso	13.4502923976608	Module4
4795	NFKBIL1	pso	13.4502923976608	Module4
4843	NOS2	as	1.75438596491228	Module4
5091	PC	ms	12.8654970760234	Module4
5095	PCCA	ulc	6.4327485380117	Module4
5096	PCCB	sle	8.7719298245614	Module4
5162	PDHB	shared	32.7485380116959	Module4
5191	PEX7	ced	0.584795321637427	Module4
5195	PEX14	ulc	6.4327485380117	Module4
5209	PFKFB3	sle	8.7719298245614	Module4
5210	PFKFB4	pso	13.4502923976608	Module4
5213	PFKM	ra	3.50877192982456	Module4
5226	PGD	ms	12.8654970760234	Module4
5236	PGM1	shared	32.7485380116959	Module4
5303	PIN4	pso	13.4502923976608	Module4
5313	PKLR	crd	2.92397660818713	Module4
5372	PMM1	shared	32.7485380116959	Module4
5373	PMM2	ra	3.50877192982456	Module4
5409	PNMT	shared	32.7485380116959	Module4
5825	ABCD3	shared	32.7485380116959	Module4
6342	SCP2	sle	8.7719298245614	Module4
6390	SDHB	shared	32.7485380116959	Module4
6470	SHMT1	ms	12.8654970760234	Module4
6888	TALDO1	sle	8.7719298245614	Module4
7024	TFCP2	ssc	4.67836257309941	Module4
7054	TH	t1d	1.75438596491228	Module4
7103	TSPAN8	crd	2.92397660818713	Module4
7371	UCK2	ms	12.8654970760234	Module4
8050	PDHX	pso	13.4502923976608	Module4
8309	ACOX2	sle	8.7719298245614	Module4
8470	SORBS2	identical	4.09356725146199	Module4
8528	DDO	sle	8.7719298245614	Module4
8540	AGPS	ra	3.50877192982456	Module4
8604	SLC25A12	pa	1.75438596491228	Module4
8802	SUCLG1	sle	8.7719298245614	Module4
8880	FUBP1	shared	32.7485380116959	Module4
8992	ATP6V0E1	ms	12.8654970760234	Module4
9415	FADS2	shared	32.7485380116959	Module4
9945	GFPT2	crd	2.92397660818713	Module4
9997	SCO2	ms	12.8654970760234	Module4
10007	GNPDA1	shared	32.7485380116959	Module4
10165	SLC25A13	shared	32.7485380116959	Module4
10201	NME6	shared	32.7485380116959	Module4
10295	BCKDK	shared	32.7485380116959	Module4
10409	BASP1	shared	32.7485380116959	Module4
10455	ECI2	shared	32.7485380116959	Module4
10478	SLC25A17	shared	32.7485380116959	Module4
10873	ME3	shared	32.7485380116959	Module4
10979	FERMT2	pso	13.4502923976608	Module4
10989	IMMT	pso	13.4502923976608	Module4
11180	WDR6	shared	32.7485380116959	Module4
11181	TREH	shared	32.7485380116959	Module4
11185	INMT	sle	8.7719298245614	Module4
22925	PLA2R1	crd	2.92397660818713	Module4
22934	RPIA	ms	12.8654970760234	Module4
23178	PASK	shared	32.7485380116959	Module4
23205	ACSBG1	identical	4.09356725146199	Module4
23305	ACSL6	shared	32.7485380116959	Module4
23787	MTCH1	pso	13.4502923976608	Module4
23788	MTCH2	ms	12.8654970760234	Module4
25813	SAMM50	shared	32.7485380116959	Module4
25902	MTHFD1L	vit	2.92397660818713	Module4
26227	PHGDH	ms	12.8654970760234	Module4
27068	PPA2	shared	32.7485380116959	Module4
29796	UQCR10	t1d	1.75438596491228	Module4
29925	GMPPB	shared	32.7485380116959	Module4
29958	DMGDH	shared	32.7485380116959	Module4
30833	NT5C	shared	32.7485380116959	Module4
51103	NDUFAF1	ulc	6.4327485380117	Module4
51142	CHCHD2	ms	12.8654970760234	Module4
51300	TIMMDC1	shared	32.7485380116959	Module4
51606	ATP6V1H	ms	12.8654970760234	Module4
51744	CD244	shared	32.7485380116959	Module4
54677	CROT	shared	32.7485380116959	Module4
54751	FBLIM1	ulc	6.4327485380117	Module4
54901	CDKAL1	shared	32.7485380116959	Module4
54927	CHCHD3	pso	13.4502923976608	Module4
54940	OCIAD1	crd	2.92397660818713	Module4
55217	TMLHE	t1d	1.75438596491228	Module4
55245	UQCC1	shared	32.7485380116959	Module4
55276	PGM2	shared	32.7485380116959	Module4
55711	FAR2	sle	8.7719298245614	Module4
55862	ECHDC1	identical	4.09356725146199	Module4
55902	ACSS2	ulc	6.4327485380117	Module4
56901	NDUFA4L2	identical	4.09356725146199	Module4
56996	SLC12A9	identical	4.09356725146199	Module4
57118	CAMK1D	ms	12.8654970760234	Module4
57862	ZNF410	pa	1.75438596491228	Module4
59342	SCPEP1	ms	12.8654970760234	Module4
60386	SLC25A19	shared	32.7485380116959	Module4
63892	THADA	shared	32.7485380116959	Module4
64077	LHPP	shared	32.7485380116959	Module4
64080	RBKS	shared	32.7485380116959	Module4
64850	ETNPPL	sle	8.7719298245614	Module4
79001	VKORC1	shared	32.7485380116959	Module4
79068	FTO	pso	13.4502923976608	Module4
79133	NDUFAF5	ssc	4.67836257309941	Module4
79154	DHRS11	ms	12.8654970760234	Module4
79759	ZNF668	shared	32.7485380116959	Module4
79780	CCDC82	shared	32.7485380116959	Module4
79783	SUGCT	ra	3.50877192982456	Module4
84284	NTPCR	sle	8.7719298245614	Module4
84300	UQCC2	shared	32.7485380116959	Module4
84303	CHCHD6	pa	1.75438596491228	Module4
84833	USMG5	sle	8.7719298245614	Module4
91869	RFT1	shared	32.7485380116959	Module4
91942	NDUFAF2	pso	13.4502923976608	Module4
92960	PEX11G	shared	32.7485380116959	Module4
113612	CYP2U1	shared	32.7485380116959	Module4
116285	ACSM1	ssc	4.67836257309941	Module4
123263	MTFMT	pso	13.4502923976608	Module4
125988	C19orf70	pso	13.4502923976608	Module4
126129	CPT1C	vit	2.92397660818713	Module4
161835	FSIP1	ulc	6.4327485380117	Module4
170384	FUT11	shared	32.7485380116959	Module4
201626	PDE12	pso	13.4502923976608	Module4
221264	AK9	ulc	6.4327485380117	Module4
221895	JAZF1	shared	32.7485380116959	Module4
399818	METTL10	identical	4.09356725146199	Module4
414328	IDNK	ssc	4.67836257309941	Module4
