term_id	term_name	query_size	intersection_size	p_value	intersection	source
GO:0070647	protein modification by small protein conjugation or removal	138	97	1.23772391134379e-79	CBLB,GPS1,LMO7,MDM4,NFRKB,PARK2,RNF5,SEL1L,FBXW4,SKP1,ELOC,UBA52,UBA7,UBE2B,UBE2D2,UBE2E2,UBE2L3,ZBTB16,GAN,CUL2,CUL1,COPS3,DCAF5,NAE1,HERC2,HERC1,TRIP12,UBE4A,RNF40,KEAP1,USP15,RNF41,ARIH2,UBE2E3,USP16,COPS8,OS9,WWP1,WWP2,MYCBP2,CUL9,DCUN1D4,OTUD3,UBR2,USP49,HERC4,DCAF4,TRPC4AP,FBXW2,FBXW8,FBXO6,FBXO3,CCDC22,RNFT1,ANAPC5,UBE2D4,ASB2,INO80,RNF111,UBE2R2,USP47,YOD1,FEM1A,CHFR,RNF114,TRIM39,SMURF1,HECW2,SH3RF1,RNF213,RNF123,KLHL25,UBE2Z,DCAF10,RNF170,LNX1,FBXL20,UBE3B,UBE3D,ASB16,ARRDC1,FBXO32,FBXO17,RNF166,UBE2J2,ASB8,MIB2,HECTD2,RNF38,RNF217,OTUD7A,UBXN2A,RNF215,KCTD6,FBXO45,FBXL13,INO80E	GO:BP
GO:0016567	protein ubiquitination	138	82	3.80200486633505e-68	CBLB,LMO7,PARK2,RNF5,SEL1L,FBXW4,SKP1,ELOC,UBA52,UBA7,UBE2B,UBE2D2,UBE2E2,UBE2L3,ZBTB16,GAN,CUL2,CUL1,DCAF5,HERC2,HERC1,TRIP12,UBE4A,RNF40,KEAP1,RNF41,ARIH2,UBE2E3,OS9,WWP1,WWP2,MYCBP2,CUL9,DCUN1D4,UBR2,HERC4,DCAF4,TRPC4AP,FBXW2,FBXW8,FBXO6,FBXO3,CCDC22,RNFT1,ANAPC5,UBE2D4,ASB2,RNF111,UBE2R2,FEM1A,CHFR,RNF114,TRIM39,SMURF1,HECW2,SH3RF1,RNF213,RNF123,KLHL25,UBE2Z,DCAF10,RNF170,LNX1,FBXL20,UBE3B,UBE3D,ASB16,ARRDC1,FBXO32,FBXO17,RNF166,UBE2J2,ASB8,MIB2,HECTD2,RNF38,RNF217,UBXN2A,RNF215,KCTD6,FBXO45,FBXL13	GO:BP
GO:0032446	protein modification by small protein conjugation	138	83	1.16370251863251e-66	CBLB,LMO7,PARK2,RNF5,SEL1L,FBXW4,SKP1,ELOC,UBA52,UBA7,UBE2B,UBE2D2,UBE2E2,UBE2L3,ZBTB16,GAN,CUL2,CUL1,DCAF5,NAE1,HERC2,HERC1,TRIP12,UBE4A,RNF40,KEAP1,RNF41,ARIH2,UBE2E3,OS9,WWP1,WWP2,MYCBP2,CUL9,DCUN1D4,UBR2,HERC4,DCAF4,TRPC4AP,FBXW2,FBXW8,FBXO6,FBXO3,CCDC22,RNFT1,ANAPC5,UBE2D4,ASB2,RNF111,UBE2R2,FEM1A,CHFR,RNF114,TRIM39,SMURF1,HECW2,SH3RF1,RNF213,RNF123,KLHL25,UBE2Z,DCAF10,RNF170,LNX1,FBXL20,UBE3B,UBE3D,ASB16,ARRDC1,FBXO32,FBXO17,RNF166,UBE2J2,ASB8,MIB2,HECTD2,RNF38,RNF217,UBXN2A,RNF215,KCTD6,FBXO45,FBXL13	GO:BP
GO:0051603	proteolysis involved in cellular protein catabolic process	138	76	2.19647099380503e-65	PARK2,RNF5,SEL1L,FBXW4,SKP1,ELOC,UBA52,UBA7,UBE2B,UBE2D2,UBE2L3,CUL2,CUL1,COPS3,HERC2,TRIP12,UBE4A,RNF40,KEAP1,USP15,RNF41,ARIH2,USP16,ERLIN1,OS9,WWP1,WWP2,ATE1,CUL9,UBXN4,UBR2,USP49,TRPC4AP,FBXW8,FBXO6,CCDC22,RNFT1,ANAPC5,UBE2D4,ASB2,RNF111,UBE2R2,USP47,YOD1,FEM1A,NPLOC4,EDEM2,CHFR,RNF114,TRIM39,UBQLN4,SMURF1,HECW2,RNF213,RNF123,KLHL25,UBE2Z,UBXN6,LNX1,FBXL20,UBE3B,UBE3D,UBXN11,ARRDC1,FBXO17,RNF166,UBE2J2,RNF217,OTUD7A,FBXO39,UBXN2A,RNF215,KCTD6,FBXO45,FBXL13,UBAC2	GO:BP
GO:0044257	cellular protein catabolic process	138	76	7.65213031637489e-63	PARK2,RNF5,SEL1L,FBXW4,SKP1,ELOC,UBA52,UBA7,UBE2B,UBE2D2,UBE2L3,CUL2,CUL1,COPS3,HERC2,TRIP12,UBE4A,RNF40,KEAP1,USP15,RNF41,ARIH2,USP16,ERLIN1,OS9,WWP1,WWP2,ATE1,CUL9,UBXN4,UBR2,USP49,TRPC4AP,FBXW8,FBXO6,CCDC22,RNFT1,ANAPC5,UBE2D4,ASB2,RNF111,UBE2R2,USP47,YOD1,FEM1A,NPLOC4,EDEM2,CHFR,RNF114,TRIM39,UBQLN4,SMURF1,HECW2,RNF213,RNF123,KLHL25,UBE2Z,UBXN6,LNX1,FBXL20,UBE3B,UBE3D,UBXN11,ARRDC1,FBXO17,RNF166,UBE2J2,RNF217,OTUD7A,FBXO39,UBXN2A,RNF215,KCTD6,FBXO45,FBXL13,UBAC2	GO:BP
GO:0019941	modification-dependent protein catabolic process	138	71	2.53031914822567e-62	PARK2,RNF5,SEL1L,FBXW4,SKP1,ELOC,UBA52,UBA7,UBE2B,UBE2D2,UBE2L3,CUL2,CUL1,COPS3,HERC2,TRIP12,UBE4A,RNF40,KEAP1,USP15,ARIH2,USP16,ERLIN1,OS9,WWP1,WWP2,ATE1,CUL9,UBXN4,UBR2,USP49,TRPC4AP,FBXW8,FBXO6,CCDC22,ANAPC5,UBE2D4,ASB2,RNF111,UBE2R2,USP47,YOD1,FEM1A,NPLOC4,EDEM2,CHFR,RNF114,TRIM39,UBQLN4,SMURF1,HECW2,RNF213,KLHL25,UBE2Z,LNX1,FBXL20,UBE3B,UBE3D,UBXN11,ARRDC1,FBXO17,RNF166,UBE2J2,RNF217,OTUD7A,FBXO39,UBXN2A,RNF215,KCTD6,FBXO45,FBXL13	GO:BP
GO:0043632	modification-dependent macromolecule catabolic process	138	71	7.13241503922054e-62	PARK2,RNF5,SEL1L,FBXW4,SKP1,ELOC,UBA52,UBA7,UBE2B,UBE2D2,UBE2L3,CUL2,CUL1,COPS3,HERC2,TRIP12,UBE4A,RNF40,KEAP1,USP15,ARIH2,USP16,ERLIN1,OS9,WWP1,WWP2,ATE1,CUL9,UBXN4,UBR2,USP49,TRPC4AP,FBXW8,FBXO6,CCDC22,ANAPC5,UBE2D4,ASB2,RNF111,UBE2R2,USP47,YOD1,FEM1A,NPLOC4,EDEM2,CHFR,RNF114,TRIM39,UBQLN4,SMURF1,HECW2,RNF213,KLHL25,UBE2Z,LNX1,FBXL20,UBE3B,UBE3D,UBXN11,ARRDC1,FBXO17,RNF166,UBE2J2,RNF217,OTUD7A,FBXO39,UBXN2A,RNF215,KCTD6,FBXO45,FBXL13	GO:BP
GO:0006511	ubiquitin-dependent protein catabolic process	138	70	2.72030544705417e-61	PARK2,RNF5,SEL1L,FBXW4,SKP1,ELOC,UBA52,UBE2B,UBE2D2,UBE2L3,CUL2,CUL1,COPS3,HERC2,TRIP12,UBE4A,RNF40,KEAP1,USP15,ARIH2,USP16,ERLIN1,OS9,WWP1,WWP2,ATE1,CUL9,UBXN4,UBR2,USP49,TRPC4AP,FBXW8,FBXO6,CCDC22,ANAPC5,UBE2D4,ASB2,RNF111,UBE2R2,USP47,YOD1,FEM1A,NPLOC4,EDEM2,CHFR,RNF114,TRIM39,UBQLN4,SMURF1,HECW2,RNF213,KLHL25,UBE2Z,LNX1,FBXL20,UBE3B,UBE3D,UBXN11,ARRDC1,FBXO17,RNF166,UBE2J2,RNF217,OTUD7A,FBXO39,UBXN2A,RNF215,KCTD6,FBXO45,FBXL13	GO:BP
GO:0030163	protein catabolic process	138	78	9.05173751725094e-60	MDM4,PARK2,RNF5,SEL1L,FBXW4,SKP1,ELOC,UBA52,UBA7,UBE2B,UBE2D2,UBE2L3,CUL2,CUL1,COPS3,HERC2,TRIP12,UBE4A,RNF40,KEAP1,USP15,RNF41,ARIH2,USP16,ERLIN1,OS9,WWP1,WWP2,ATE1,MYCBP2,CUL9,UBXN4,UBR2,USP49,TRPC4AP,FBXW8,FBXO6,CCDC22,RNFT1,ANAPC5,UBE2D4,ASB2,RNF111,UBE2R2,USP47,YOD1,FEM1A,NPLOC4,EDEM2,CHFR,RNF114,TRIM39,UBQLN4,SMURF1,HECW2,RNF213,RNF123,KLHL25,UBE2Z,UBXN6,LNX1,FBXL20,UBE3B,UBE3D,UBXN11,ARRDC1,FBXO17,RNF166,UBE2J2,RNF217,OTUD7A,FBXO39,UBXN2A,RNF215,KCTD6,FBXO45,FBXL13,UBAC2	GO:BP
GO:0044265	cellular macromolecule catabolic process	138	77	7.34379984197505e-51	PARK2,RNF5,RNH1,SEL1L,FBXW4,SKP1,ELOC,UBA52,UBA7,UBE2B,UBE2D2,UBE2L3,CUL2,CUL1,COPS3,HERC2,TRIP12,UBE4A,RNF40,KEAP1,USP15,RNF41,ARIH2,USP16,ERLIN1,OS9,WWP1,WWP2,ATE1,CUL9,UBXN4,UBR2,USP49,TRPC4AP,FBXW8,FBXO6,CCDC22,RNFT1,ANAPC5,UBE2D4,ASB2,RNF111,UBE2R2,USP47,YOD1,FEM1A,NPLOC4,EDEM2,CHFR,RNF114,TRIM39,UBQLN4,SMURF1,HECW2,RNF213,RNF123,KLHL25,UBE2Z,UBXN6,LNX1,FBXL20,UBE3B,UBE3D,UBXN11,ARRDC1,FBXO17,RNF166,UBE2J2,RNF217,OTUD7A,FBXO39,UBXN2A,RNF215,KCTD6,FBXO45,FBXL13,UBAC2	GO:BP
